scope,anchor,outcome,outcome_label,family,modifier,modifier_label,modifier_type,paper_role,subset,fe,controls,term,b,se,p,N,clusters,mean_y,status
adjacent,completed_t,nonfarm_ge2_no_rentin,>=2 nonfarm workers without rent-in,nonfarm,farm_orientation_continuous,"Pre-specified farm-orientation index, continuous z",continuous,pre-specified index interaction,all,provyear,none,DID at +1 SD,0.06344809789597937,0.08475248944310192,0.4540813710165157,2816,134,0.11504208856898865,ok
adjacent,completed_t,nonfarm_ge2_no_rentin,>=2 nonfarm workers without rent-in,nonfarm,farm_orientation_continuous,"Pre-specified farm-orientation index, continuous z",continuous,pre-specified index interaction,all,provyear,none,DID at -1 SD,-0.005973467052324141,0.07731183931431178,0.9384130650487711,2816,134,0.11504208856898865,ok
adjacent,completed_t,nonfarm_ge2_no_rentin,>=2 nonfarm workers without rent-in,nonfarm,farm_orientation_continuous,"Pre-specified farm-orientation index, continuous z",continuous,pre-specified index interaction,all,provyear,farm_income_only,DID at mean modifier,0.028737315421827614,0.061945270010947004,0.6427089290906036,2816,134,0.11504208856898865,ok
adjacent,completed_t,nonfarm_ge2_no_rentin,>=2 nonfarm workers without rent-in,nonfarm,farm_orientation_continuous,"Pre-specified farm-orientation index, continuous z",continuous,pre-specified index interaction,all,provyear,farm_income_only,heterogeneity slope,0.034710782474151755,0.05237209185962885,0.5074762659431289,2816,134,0.11504208856898865,ok
adjacent,completed_t,nonfarm_ge2_no_rentin,>=2 nonfarm workers without rent-in,nonfarm,farm_orientation_continuous,"Pre-specified farm-orientation index, continuous z",continuous,pre-specified index interaction,all,provyear,farm_income_only,DID at +1 SD,0.06344809789597937,0.08475248944310192,0.4540813710165157,2816,134,0.11504208856898865,ok
adjacent,completed_t,nonfarm_ge2_no_rentin,>=2 nonfarm workers without rent-in,nonfarm,farm_orientation_continuous,"Pre-specified farm-orientation index, continuous z",continuous,pre-specified index interaction,all,provyear,farm_income_only,DID at -1 SD,-0.005973467052324141,0.07731183931431178,0.9384130650487711,2816,134,0.11504208856898865,ok
adjacent,completed_t,nonfarm_ge2_no_rentin,>=2 nonfarm workers without rent-in,nonfarm,farm_orientation_continuous,"Pre-specified farm-orientation index, continuous z",continuous,pre-specified index interaction,all,provyear,other_baseline,DID at mean modifier,0.028737315421827614,0.061945270010947004,0.6427089290906036,2816,134,0.11504208856898865,ok
adjacent,completed_t,nonfarm_ge2_no_rentin,>=2 nonfarm workers without rent-in,nonfarm,farm_orientation_continuous,"Pre-specified farm-orientation index, continuous z",continuous,pre-specified index interaction,all,provyear,other_baseline,heterogeneity slope,0.034710782474151755,0.05237209185962885,0.5074762659431289,2816,134,0.11504208856898865,ok
adjacent,completed_t,nonfarm_ge2_no_rentin,>=2 nonfarm workers without rent-in,nonfarm,farm_orientation_continuous,"Pre-specified farm-orientation index, continuous z",continuous,pre-specified index interaction,all,provyear,other_baseline,DID at +1 SD,0.06344809789597937,0.08475248944310192,0.4540813710165157,2816,134,0.11504208856898865,ok
adjacent,completed_t,nonfarm_ge2_no_rentin,>=2 nonfarm workers without rent-in,nonfarm,farm_orientation_continuous,"Pre-specified farm-orientation index, continuous z",continuous,pre-specified index interaction,all,provyear,other_baseline,DID at -1 SD,-0.005973467052324141,0.07731183931431178,0.9384130650487711,2816,134,0.11504208856898865,ok
adjacent,completed_t,nonfarm_ge2_no_rentin,>=2 nonfarm workers without rent-in,nonfarm,farm_orientation_top_tercile,Top tercile pre-specified farm-orientation index,binary_top,pre-specified index top-third split,all,stackyear,none,lower/rest DID,-0.002514381341488178,0.042080089993367154,0.9523529322536536,2822,136,0.11504208856898865,ok
adjacent,completed_t,nonfarm_ge2_no_rentin,>=2 nonfarm workers without rent-in,nonfarm,farm_orientation_top_tercile,Top tercile pre-specified farm-orientation index,binary_top,pre-specified index top-third split,all,stackyear,none,top-minus-rest differential,0.012810591883641623,0.047140157874344425,0.7858101099980106,2822,136,0.11504208856898865,ok
adjacent,completed_t,nonfarm_ge2_no_rentin,>=2 nonfarm workers without rent-in,nonfarm,farm_orientation_top_tercile,Top tercile pre-specified farm-orientation index,binary_top,pre-specified index top-third split,all,stackyear,none,top group DID,0.010296210542153445,0.020126661792622992,0.6089514931757527,2822,136,0.11504208856898865,ok
adjacent,completed_t,nonfarm_ge2_no_rentin,>=2 nonfarm workers without rent-in,nonfarm,farm_orientation_top_tercile,Top tercile pre-specified farm-orientation index,binary_top,pre-specified index top-third split,all,stackyear,farm_income_only,lower/rest DID,-0.002514381341488178,0.042080089993367154,0.9523529322536536,2822,136,0.11504208856898865,ok
adjacent,completed_t,nonfarm_ge2_no_rentin,>=2 nonfarm workers without rent-in,nonfarm,farm_orientation_top_tercile,Top tercile pre-specified farm-orientation index,binary_top,pre-specified index top-third split,all,stackyear,farm_income_only,top-minus-rest differential,0.012810591883641623,0.047140157874344425,0.7858101099980106,2822,136,0.11504208856898865,ok
adjacent,completed_t,nonfarm_ge2_no_rentin,>=2 nonfarm workers without rent-in,nonfarm,farm_orientation_top_tercile,Top tercile pre-specified farm-orientation index,binary_top,pre-specified index top-third split,all,stackyear,farm_income_only,top group DID,0.010296210542153445,0.020126661792622992,0.6089514931757527,2822,136,0.11504208856898865,ok
adjacent,completed_t,nonfarm_ge2_no_rentin,>=2 nonfarm workers without rent-in,nonfarm,farm_orientation_top_tercile,Top tercile pre-specified farm-orientation index,binary_top,pre-specified index top-third split,all,stackyear,other_baseline,lower/rest DID,-0.002514381341488178,0.042080089993367154,0.9523529322536536,2822,136,0.11504208856898865,ok
adjacent,completed_t,nonfarm_ge2_no_rentin,>=2 nonfarm workers without rent-in,nonfarm,farm_orientation_top_tercile,Top tercile pre-specified farm-orientation index,binary_top,pre-specified index top-third split,all,stackyear,other_baseline,top-minus-rest differential,0.012810591883641623,0.047140157874344425,0.7858101099980106,2822,136,0.11504208856898865,ok
adjacent,completed_t,nonfarm_ge2_no_rentin,>=2 nonfarm workers without rent-in,nonfarm,farm_orientation_top_tercile,Top tercile pre-specified farm-orientation index,binary_top,pre-specified index top-third split,all,stackyear,other_baseline,top group DID,0.010296210542153445,0.020126661792622992,0.6089514931757527,2822,136,0.11504208856898865,ok
adjacent,completed_t,nonfarm_ge2_no_rentin,>=2 nonfarm workers without rent-in,nonfarm,farm_orientation_top_tercile,Top tercile pre-specified farm-orientation index,binary_top,pre-specified index top-third split,all,provyear,none,lower/rest DID,0.01562535845296323,0.06722971759755501,0.8162138092471924,2816,134,0.11504208856898865,ok
adjacent,completed_t,nonfarm_ge2_no_rentin,>=2 nonfarm workers without rent-in,nonfarm,farm_orientation_top_tercile,Top tercile pre-specified farm-orientation index,binary_top,pre-specified index top-third split,all,provyear,none,top-minus-rest differential,0.058676476515415146,0.05624208797643423,0.2968167297403782,2816,134,0.11504208856898865,ok
adjacent,completed_t,nonfarm_ge2_no_rentin,>=2 nonfarm workers without rent-in,nonfarm,farm_orientation_top_tercile,Top tercile pre-specified farm-orientation index,binary_top,pre-specified index top-third split,all,provyear,none,top group DID,0.07430183496837837,0.07408913634079657,0.31592317992447483,2816,134,0.11504208856898865,ok
adjacent,completed_t,nonfarm_ge2_no_rentin,>=2 nonfarm workers without rent-in,nonfarm,farm_orientation_top_tercile,Top tercile pre-specified farm-orientation index,binary_top,pre-specified index top-third split,all,provyear,farm_income_only,lower/rest DID,0.01562535845296323,0.06722971759755501,0.8162138092471924,2816,134,0.11504208856898865,ok
adjacent,completed_t,nonfarm_ge2_no_rentin,>=2 nonfarm workers without rent-in,nonfarm,farm_orientation_top_tercile,Top tercile pre-specified farm-orientation index,binary_top,pre-specified index top-third split,all,provyear,farm_income_only,top-minus-rest differential,0.058676476515415146,0.05624208797643423,0.2968167297403782,2816,134,0.11504208856898865,ok
adjacent,completed_t,nonfarm_ge2_no_rentin,>=2 nonfarm workers without rent-in,nonfarm,farm_orientation_top_tercile,Top tercile pre-specified farm-orientation index,binary_top,pre-specified index top-third split,all,provyear,farm_income_only,top group DID,0.07430183496837837,0.07408913634079657,0.31592317992447483,2816,134,0.11504208856898865,ok
adjacent,completed_t,nonfarm_ge2_no_rentin,>=2 nonfarm workers without rent-in,nonfarm,farm_orientation_top_tercile,Top tercile pre-specified farm-orientation index,binary_top,pre-specified index top-third split,all,provyear,other_baseline,lower/rest DID,0.01562535845296323,0.06722971759755501,0.8162138092471924,2816,134,0.11504208856898865,ok
adjacent,completed_t,nonfarm_ge2_no_rentin,>=2 nonfarm workers without rent-in,nonfarm,farm_orientation_top_tercile,Top tercile pre-specified farm-orientation index,binary_top,pre-specified index top-third split,all,provyear,other_baseline,top-minus-rest differential,0.058676476515415146,0.05624208797643423,0.2968167297403782,2816,134,0.11504208856898865,ok
adjacent,completed_t,nonfarm_ge2_no_rentin,>=2 nonfarm workers without rent-in,nonfarm,farm_orientation_top_tercile,Top tercile pre-specified farm-orientation index,binary_top,pre-specified index top-third split,all,provyear,other_baseline,top group DID,0.07430183496837837,0.07408913634079657,0.31592317992447483,2816,134,0.11504208856898865,ok
adjacent,completed_t,nonfarm_ge2_no_rentin,>=2 nonfarm workers without rent-in,nonfarm,bottom_farmdep,Bottom tercile baseline farm-dependence,binary_bottom,exit-side low farm-dependence check,all,stackyear,none,lower/rest DID,-0.01596307949870929,0.02857342612915402,0.576387828553731,2740,135,0.11504208856898865,ok
adjacent,completed_t,nonfarm_ge2_no_rentin,>=2 nonfarm workers without rent-in,nonfarm,bottom_farmdep,Bottom tercile baseline farm-dependence,binary_bottom,exit-side low farm-dependence check,all,stackyear,none,bottom-minus-rest differential,0.05053328116535782,0.06422390975709276,0.431381551028894,2740,135,0.11504208856898865,ok
adjacent,completed_t,nonfarm_ge2_no_rentin,>=2 nonfarm workers without rent-in,nonfarm,bottom_farmdep,Bottom tercile baseline farm-dependence,binary_bottom,exit-side low farm-dependence check,all,stackyear,none,bottom group DID,0.03457020166664852,0.06085048944796837,0.5699554787919647,2740,135,0.11504208856898865,ok
adjacent,completed_t,nonfarm_ge2_no_rentin,>=2 nonfarm workers without rent-in,nonfarm,bottom_farmdep,Bottom tercile baseline farm-dependence,binary_bottom,exit-side low farm-dependence check,all,stackyear,farm_income_only,lower/rest DID,-0.015828733377806735,0.0286228247631774,0.5802559632399598,2740,135,0.11504208856898865,ok
adjacent,completed_t,nonfarm_ge2_no_rentin,>=2 nonfarm workers without rent-in,nonfarm,bottom_farmdep,Bottom tercile baseline farm-dependence,binary_bottom,exit-side low farm-dependence check,all,stackyear,farm_income_only,bottom-minus-rest differential,0.051721595916867764,0.06437485328206348,0.4217180955084592,2740,135,0.11504208856898865,ok
adjacent,completed_t,nonfarm_ge2_no_rentin,>=2 nonfarm workers without rent-in,nonfarm,bottom_farmdep,Bottom tercile baseline farm-dependence,binary_bottom,exit-side low farm-dependence check,all,stackyear,farm_income_only,bottom group DID,0.03589286253906103,0.06140347162379212,0.5588562157616531,2740,135,0.11504208856898865,ok
adjacent,completed_t,nonfarm_ge2_no_rentin,>=2 nonfarm workers without rent-in,nonfarm,bottom_farmdep,Bottom tercile baseline farm-dependence,binary_bottom,exit-side low farm-dependence check,all,stackyear,other_baseline,lower/rest DID,0.005355653283699651,0.030854012655521852,0.862195200393308,2560,135,0.11504208856898865,ok
adjacent,completed_t,nonfarm_ge2_no_rentin,>=2 nonfarm workers without rent-in,nonfarm,bottom_farmdep,Bottom tercile baseline farm-dependence,binary_bottom,exit-side low farm-dependence check,all,stackyear,other_baseline,bottom-minus-rest differential,0.016826588042075014,0.07268291873730692,0.8169211234747358,2560,135,0.11504208856898865,ok
adjacent,completed_t,nonfarm_ge2_no_rentin,>=2 nonfarm workers without rent-in,nonfarm,bottom_farmdep,Bottom tercile baseline farm-dependence,binary_bottom,exit-side low farm-dependence check,all,stackyear,other_baseline,bottom group DID,0.022182241325774663,0.06917353332135782,0.7484564916398329,2560,135,0.11504208856898865,ok
adjacent,completed_t,nonfarm_ge2_no_rentin,>=2 nonfarm workers without rent-in,nonfarm,bottom_farmdep,Bottom tercile baseline farm-dependence,binary_bottom,exit-side low farm-dependence check,all,provyear,none,lower/rest DID,0.014178013459848213,0.08453875608565564,0.8668112549504869,2734,133,0.11504208856898865,ok
adjacent,completed_t,nonfarm_ge2_no_rentin,>=2 nonfarm workers without rent-in,nonfarm,bottom_farmdep,Bottom tercile baseline farm-dependence,binary_bottom,exit-side low farm-dependence check,all,provyear,none,bottom-minus-rest differential,0.008769645591812626,0.0869353859770097,0.9196493371246967,2734,133,0.11504208856898865,ok
adjacent,completed_t,nonfarm_ge2_no_rentin,>=2 nonfarm workers without rent-in,nonfarm,bottom_farmdep,Bottom tercile baseline farm-dependence,binary_bottom,exit-side low farm-dependence check,all,provyear,none,bottom group DID,0.022947659051660838,0.07959882689969831,0.773123672277727,2734,133,0.11504208856898865,ok
adjacent,completed_t,nonfarm_ge2_no_rentin,>=2 nonfarm workers without rent-in,nonfarm,bottom_farmdep,Bottom tercile baseline farm-dependence,binary_bottom,exit-side low farm-dependence check,all,provyear,farm_income_only,lower/rest DID,0.015113900911620688,0.08441558026536305,0.8579050340217751,2734,133,0.11504208856898865,ok
adjacent,completed_t,nonfarm_ge2_no_rentin,>=2 nonfarm workers without rent-in,nonfarm,bottom_farmdep,Bottom tercile baseline farm-dependence,binary_bottom,exit-side low farm-dependence check,all,provyear,farm_income_only,bottom-minus-rest differential,0.009224529768165173,0.08747483741384211,0.9160159476609725,2734,133,0.11504208856898865,ok
adjacent,completed_t,nonfarm_ge2_no_rentin,>=2 nonfarm workers without rent-in,nonfarm,bottom_farmdep,Bottom tercile baseline farm-dependence,binary_bottom,exit-side low farm-dependence check,all,provyear,farm_income_only,bottom group DID,0.02433843067978586,0.07987423620297344,0.7605874888453705,2734,133,0.11504208856898865,ok
adjacent,completed_t,nonfarm_ge2_no_rentin,>=2 nonfarm workers without rent-in,nonfarm,bottom_farmdep,Bottom tercile baseline farm-dependence,binary_bottom,exit-side low farm-dependence check,all,provyear,other_baseline,lower/rest DID,-0.06541241660857618,0.07129763171897023,0.35890391134765076,2552,132,0.11504208856898865,ok
adjacent,completed_t,nonfarm_ge2_no_rentin,>=2 nonfarm workers without rent-in,nonfarm,bottom_farmdep,Bottom tercile baseline farm-dependence,binary_bottom,exit-side low farm-dependence check,all,provyear,other_baseline,bottom-minus-rest differential,0.019915557478496,0.07977141947902887,0.8028519918417933,2552,132,0.11504208856898865,ok
adjacent,completed_t,nonfarm_ge2_no_rentin,>=2 nonfarm workers without rent-in,nonfarm,bottom_farmdep,Bottom tercile baseline farm-dependence,binary_bottom,exit-side low farm-dependence check,all,provyear,other_baseline,bottom group DID,-0.045496859130080176,0.055069123557141664,0.4087035301942714,2552,132,0.11504208856898865,ok
adjacent,completed_t,nonfarm_ge2_no_rentin,>=2 nonfarm workers without rent-in,nonfarm,nonfarm_orientation_top,Top tercile baseline nonfarm orientation,binary_top,exit-side nonfarm orientation check,all,stackyear,none,lower/rest DID,-0.009578321773323663,0.014478481132427307,0.5082560041182822,2824,136,0.11504208856898865,ok
adjacent,completed_t,nonfarm_ge2_no_rentin,>=2 nonfarm workers without rent-in,nonfarm,nonfarm_orientation_top,Top tercile baseline nonfarm orientation,binary_top,exit-side nonfarm orientation check,all,stackyear,none,top-minus-rest differential,0.034829761970710804,0.056410890266462926,0.536951303097864,2824,136,0.11504208856898865,ok
adjacent,completed_t,nonfarm_ge2_no_rentin,>=2 nonfarm workers without rent-in,nonfarm,nonfarm_orientation_top,Top tercile baseline nonfarm orientation,binary_top,exit-side nonfarm orientation check,all,stackyear,none,top group DID,0.02525144019738714,0.05459655565648779,0.6437158003624905,2824,136,0.11504208856898865,ok
adjacent,completed_t,nonfarm_ge2_no_rentin,>=2 nonfarm workers without rent-in,nonfarm,nonfarm_orientation_top,Top tercile baseline nonfarm orientation,binary_top,exit-side nonfarm orientation check,all,stackyear,farm_income_only,lower/rest DID,-0.008908374883708263,0.014608432356078897,0.541987370380214,2800,136,0.11504208856898865,ok
adjacent,completed_t,nonfarm_ge2_no_rentin,>=2 nonfarm workers without rent-in,nonfarm,nonfarm_orientation_top,Top tercile baseline nonfarm orientation,binary_top,exit-side nonfarm orientation check,all,stackyear,farm_income_only,top-minus-rest differential,0.030966383676676014,0.05645934088998746,0.5833676548308291,2800,136,0.11504208856898865,ok
adjacent,completed_t,nonfarm_ge2_no_rentin,>=2 nonfarm workers without rent-in,nonfarm,nonfarm_orientation_top,Top tercile baseline nonfarm orientation,binary_top,exit-side nonfarm orientation check,all,stackyear,farm_income_only,top group DID,0.02205800879296775,0.054583690040705374,0.6861292207995571,2800,136,0.11504208856898865,ok
adjacent,completed_t,nonfarm_ge2_no_rentin,>=2 nonfarm workers without rent-in,nonfarm,nonfarm_orientation_top,Top tercile baseline nonfarm orientation,binary_top,exit-side nonfarm orientation check,all,stackyear,other_baseline,lower/rest DID,-0.00962677680812805,0.01553876787898953,0.5355654025152915,2560,135,0.11504208856898865,ok
adjacent,completed_t,nonfarm_ge2_no_rentin,>=2 nonfarm workers without rent-in,nonfarm,nonfarm_orientation_top,Top tercile baseline nonfarm orientation,binary_top,exit-side nonfarm orientation check,all,stackyear,other_baseline,top-minus-rest differential,0.04925507295468273,0.06279697449574735,0.43283228347998537,2560,135,0.11504208856898865,ok
adjacent,completed_t,nonfarm_ge2_no_rentin,>=2 nonfarm workers without rent-in,nonfarm,nonfarm_orientation_top,Top tercile baseline nonfarm orientation,binary_top,exit-side nonfarm orientation check,all,stackyear,other_baseline,top group DID,0.03962829614655468,0.06325253976563247,0.5309810245239774,2560,135,0.11504208856898865,ok
adjacent,completed_t,nonfarm_ge2_no_rentin,>=2 nonfarm workers without rent-in,nonfarm,nonfarm_orientation_top,Top tercile baseline nonfarm orientation,binary_top,exit-side nonfarm orientation check,all,provyear,none,lower/rest DID,-0.01488312195000689,0.04505048775722095,0.7411238897184234,2818,134,0.11504208856898865,ok
adjacent,completed_t,nonfarm_ge2_no_rentin,>=2 nonfarm workers without rent-in,nonfarm,nonfarm_orientation_top,Top tercile baseline nonfarm orientation,binary_top,exit-side nonfarm orientation check,all,provyear,none,top-minus-rest differential,0.022168229643424034,0.0579279633713585,0.7019524802115031,2818,134,0.11504208856898865,ok
adjacent,completed_t,nonfarm_ge2_no_rentin,>=2 nonfarm workers without rent-in,nonfarm,nonfarm_orientation_top,Top tercile baseline nonfarm orientation,binary_top,exit-side nonfarm orientation check,all,provyear,none,top group DID,0.007285107693417144,0.07270676329003287,0.9201867469836691,2818,134,0.11504208856898865,ok
adjacent,completed_t,nonfarm_ge2_no_rentin,>=2 nonfarm workers without rent-in,nonfarm,nonfarm_orientation_top,Top tercile baseline nonfarm orientation,binary_top,exit-side nonfarm orientation check,all,provyear,farm_income_only,lower/rest DID,-0.008873687140075498,0.0465017381726962,0.8486628201439701,2794,134,0.11504208856898865,ok
adjacent,completed_t,nonfarm_ge2_no_rentin,>=2 nonfarm workers without rent-in,nonfarm,nonfarm_orientation_top,Top tercile baseline nonfarm orientation,binary_top,exit-side nonfarm orientation check,all,provyear,farm_income_only,top-minus-rest differential,0.016942665027121093,0.05828311218607997,0.7712838645982651,2794,134,0.11504208856898865,ok
adjacent,completed_t,nonfarm_ge2_no_rentin,>=2 nonfarm workers without rent-in,nonfarm,nonfarm_orientation_top,Top tercile baseline nonfarm orientation,binary_top,exit-side nonfarm orientation check,all,provyear,farm_income_only,top group DID,0.008068977887045595,0.0741500656188967,0.9133456053286166,2794,134,0.11504208856898865,ok
adjacent,completed_t,nonfarm_ge2_no_rentin,>=2 nonfarm workers without rent-in,nonfarm,nonfarm_orientation_top,Top tercile baseline nonfarm orientation,binary_top,exit-side nonfarm orientation check,all,provyear,other_baseline,lower/rest DID,-0.02521666244409102,0.054132644249363655,0.6413364916923212,2552,132,0.11504208856898865,ok
adjacent,completed_t,nonfarm_ge2_no_rentin,>=2 nonfarm workers without rent-in,nonfarm,nonfarm_orientation_top,Top tercile baseline nonfarm orientation,binary_top,exit-side nonfarm orientation check,all,provyear,other_baseline,top-minus-rest differential,0.03578807754662477,0.0671305459865223,0.5939562804956886,2552,132,0.11504208856898865,ok
adjacent,completed_t,nonfarm_ge2_no_rentin,>=2 nonfarm workers without rent-in,nonfarm,nonfarm_orientation_top,Top tercile baseline nonfarm orientation,binary_top,exit-side nonfarm orientation check,all,provyear,other_baseline,top group DID,0.010571415102533746,0.08757170870933927,0.903915002184285,2552,132,0.11504208856898865,ok
adjacent,completed_t,rb_nonfarm_any,Any broad nonfarm work,nonfarm,farmdep_continuous,"Baseline farm-dependence, continuous winsorized z",continuous,continuous farm-dependence interaction,all,stackyear,none,DID at mean modifier,0.04421889429241991,0.028914965857981027,0.12619662835237155,2884,137,0.794969150450878,ok
adjacent,completed_t,rb_nonfarm_any,Any broad nonfarm work,nonfarm,farmdep_continuous,"Baseline farm-dependence, continuous winsorized z",continuous,continuous farm-dependence interaction,all,stackyear,none,heterogeneity slope,0.058941055120644265,0.028317778057277303,0.03739591392687731,2884,137,0.794969150450878,ok
adjacent,completed_t,rb_nonfarm_any,Any broad nonfarm work,nonfarm,farmdep_continuous,"Baseline farm-dependence, continuous winsorized z",continuous,continuous farm-dependence interaction,all,stackyear,none,DID at +1 SD,0.10315994941306417,0.0451945570527653,0.022455436694046715,2884,137,0.794969150450878,ok
adjacent,completed_t,rb_nonfarm_any,Any broad nonfarm work,nonfarm,farmdep_continuous,"Baseline farm-dependence, continuous winsorized z",continuous,continuous farm-dependence interaction,all,stackyear,none,DID at -1 SD,-0.014722160828224355,0.03511973266047438,0.6750706192955582,2884,137,0.794969150450878,ok
adjacent,completed_t,rb_nonfarm_any,Any broad nonfarm work,nonfarm,farmdep_continuous,"Baseline farm-dependence, continuous winsorized z",continuous,continuous farm-dependence interaction,all,stackyear,farm_income_only,DID at mean modifier,0.04421250430793923,0.029037284383825676,0.12785592079729513,2884,137,0.794969150450878,ok
adjacent,completed_t,rb_nonfarm_any,Any broad nonfarm work,nonfarm,farmdep_continuous,"Baseline farm-dependence, continuous winsorized z",continuous,continuous farm-dependence interaction,all,stackyear,farm_income_only,heterogeneity slope,0.058946022412831506,0.028414716314498878,0.03803389977968798,2884,137,0.794969150450878,ok
adjacent,completed_t,rb_nonfarm_any,Any broad nonfarm work,nonfarm,farmdep_continuous,"Baseline farm-dependence, continuous winsorized z",continuous,continuous farm-dependence interaction,all,stackyear,farm_income_only,DID at +1 SD,0.10315852672077074,0.045202481130059036,0.022480897944997597,2884,137,0.794969150450878,ok
adjacent,completed_t,rb_nonfarm_any,Any broad nonfarm work,nonfarm,farmdep_continuous,"Baseline farm-dependence, continuous winsorized z",continuous,continuous farm-dependence interaction,all,stackyear,farm_income_only,DID at -1 SD,-0.014733518104892276,0.03546626107905776,0.6778319106112837,2884,137,0.794969150450878,ok
adjacent,completed_t,rb_nonfarm_any,Any broad nonfarm work,nonfarm,farmdep_continuous,"Baseline farm-dependence, continuous winsorized z",continuous,continuous farm-dependence interaction,all,stackyear,other_baseline,DID at mean modifier,0.04619023079975927,0.029265161811922628,0.11448865646881981,2676,136,0.794969150450878,ok
adjacent,completed_t,rb_nonfarm_any,Any broad nonfarm work,nonfarm,farmdep_continuous,"Baseline farm-dependence, continuous winsorized z",continuous,continuous farm-dependence interaction,all,stackyear,other_baseline,heterogeneity slope,0.036691497987116135,0.030379635338671863,0.2271371901290996,2676,136,0.794969150450878,ok
adjacent,completed_t,rb_nonfarm_any,Any broad nonfarm work,nonfarm,farmdep_continuous,"Baseline farm-dependence, continuous winsorized z",continuous,continuous farm-dependence interaction,all,stackyear,other_baseline,DID at +1 SD,0.08288172878687541,0.04945859639936868,0.09378128465243274,2676,136,0.794969150450878,ok
adjacent,completed_t,rb_nonfarm_any,Any broad nonfarm work,nonfarm,farmdep_continuous,"Baseline farm-dependence, continuous winsorized z",continuous,continuous farm-dependence interaction,all,stackyear,other_baseline,DID at -1 SD,0.009498732812643136,0.03335552608761771,0.775818527983437,2676,136,0.794969150450878,ok
adjacent,completed_t,rb_nonfarm_any,Any broad nonfarm work,nonfarm,farmdep_continuous,"Baseline farm-dependence, continuous winsorized z",continuous,continuous farm-dependence interaction,all,provyear,none,DID at mean modifier,0.04324090303654984,0.0514013238023499,0.40021291411623094,2880,136,0.794969150450878,ok
adjacent,completed_t,rb_nonfarm_any,Any broad nonfarm work,nonfarm,farmdep_continuous,"Baseline farm-dependence, continuous winsorized z",continuous,continuous farm-dependence interaction,all,provyear,none,heterogeneity slope,0.05017611566101011,0.027716955688879184,0.0702486576035431,2880,136,0.794969150450878,ok
adjacent,completed_t,rb_nonfarm_any,Any broad nonfarm work,nonfarm,farmdep_continuous,"Baseline farm-dependence, continuous winsorized z",continuous,continuous farm-dependence interaction,all,provyear,none,DID at +1 SD,0.09341701869755994,0.06282968101548873,0.13705986700061615,2880,136,0.794969150450878,ok
adjacent,completed_t,rb_nonfarm_any,Any broad nonfarm work,nonfarm,farmdep_continuous,"Baseline farm-dependence, continuous winsorized z",continuous,continuous farm-dependence interaction,all,provyear,none,DID at -1 SD,-0.006935212624460271,0.05360114388778065,0.8970525936670305,2880,136,0.794969150450878,ok
adjacent,completed_t,rb_nonfarm_any,Any broad nonfarm work,nonfarm,farmdep_continuous,"Baseline farm-dependence, continuous winsorized z",continuous,continuous farm-dependence interaction,all,provyear,farm_income_only,DID at mean modifier,0.04476879482337416,0.05123878475055976,0.38226603833806605,2880,136,0.794969150450878,ok
adjacent,completed_t,rb_nonfarm_any,Any broad nonfarm work,nonfarm,farmdep_continuous,"Baseline farm-dependence, continuous winsorized z",continuous,continuous farm-dependence interaction,all,provyear,farm_income_only,heterogeneity slope,0.05258930729320928,0.02806300313745128,0.06093416080819631,2880,136,0.794969150450878,ok
adjacent,completed_t,rb_nonfarm_any,Any broad nonfarm work,nonfarm,farmdep_continuous,"Baseline farm-dependence, continuous winsorized z",continuous,continuous farm-dependence interaction,all,provyear,farm_income_only,DID at +1 SD,0.09735810211658344,0.06261833836231653,0.1199970966627185,2880,136,0.794969150450878,ok
adjacent,completed_t,rb_nonfarm_any,Any broad nonfarm work,nonfarm,farmdep_continuous,"Baseline farm-dependence, continuous winsorized z",continuous,continuous farm-dependence interaction,all,provyear,farm_income_only,DID at -1 SD,-0.007820512469835117,0.05389651302594659,0.8846300369237341,2880,136,0.794969150450878,ok
adjacent,completed_t,rb_nonfarm_any,Any broad nonfarm work,nonfarm,farmdep_continuous,"Baseline farm-dependence, continuous winsorized z",continuous,continuous farm-dependence interaction,all,provyear,other_baseline,DID at mean modifier,0.019175999764384388,0.04882692839613014,0.6945158822593391,2670,134,0.794969150450878,ok
adjacent,completed_t,rb_nonfarm_any,Any broad nonfarm work,nonfarm,farmdep_continuous,"Baseline farm-dependence, continuous winsorized z",continuous,continuous farm-dependence interaction,all,provyear,other_baseline,heterogeneity slope,0.021222934049972914,0.028639321829546587,0.4586681077693875,2670,134,0.794969150450878,ok
adjacent,completed_t,rb_nonfarm_any,Any broad nonfarm work,nonfarm,farmdep_continuous,"Baseline farm-dependence, continuous winsorized z",continuous,continuous farm-dependence interaction,all,provyear,other_baseline,DID at +1 SD,0.0403989338143573,0.062018271484756866,0.5147858988755365,2670,134,0.794969150450878,ok
adjacent,completed_t,rb_nonfarm_any,Any broad nonfarm work,nonfarm,farmdep_continuous,"Baseline farm-dependence, continuous winsorized z",continuous,continuous farm-dependence interaction,all,provyear,other_baseline,DID at -1 SD,-0.0020469342855885253,0.050619100989224626,0.9677439498867739,2670,134,0.794969150450878,ok
adjacent,completed_t,rb_nonfarm_any,Any broad nonfarm work,nonfarm,farmdep_top_tercile,Top tercile baseline farm-dependence,binary_top,top-third split,all,stackyear,none,lower/rest DID,-0.009105913258641712,0.026938542142932044,0.7353439971344884,2884,137,0.794969150450878,ok
